Time,Date,Latitude,Longitude,Serving Cell SS RSRP (dBm): Top #1,Serving Cell SS RSRQ (dB): Top #1,Serving Cell SS SINR (dB): Top #1,Serving Cell Identity: Top #1
35:03.1,2/29/2024,18.307964,42.7545317,-80.1,-10.7,11.6,552
35:03.1,2/29/2024,18.3079637,42.7545317,-91.7,-12,7.1,998
35:03.1,2/29/2024,18.3079632,42.7545317,-91.7,-12,5.4,998
35:03.1,2/29/2024,18.3079632,42.7545317,-80.1,-10.7,10.4,552
35:03.1,2/29/2024,18.3079624,42.7545317,-80.1,-10.7,10.2,552
35:03.2,2/29/2024,18.3079623,42.7545317,-91.7,-12,7.6,998
35:03.2,2/29/2024,18.3079623,42.7545317,-91.7,-12,7.5,998
35:03.2,2/29/2024,18.307962,42.7545317,-80.1,-10.7,10.5,552
35:03.2,2/29/2024,18.3079617,42.7545317,-91.7,-12,7.9,998
35:03.2,2/29/2024,18.3079614,42.7545317,-80.1,-10.7,13.3,552
35:03.2,2/29/2024,18.3079612,42.7545317,-80.1,-10.7,12.5,552
35:03.2,2/29/2024,18.3079611,42.7545317,-90.9,-11.9,7.9,998
35:03.2,2/29/2024,18.3079605,42.7545317,-80.1,-10.7,13.5,552
35:03.2,2/29/2024,18.3079605,42.7545317,-90.9,-11.9,10.3,998
35:03.2,2/29/2024,18.30796,42.7545317,-80.1,-10.7,14,552
35:03.2,2/29/2024,18.3079598,42.7545317,-90.9,-11.9,6.6,998
35:03.2,2/29/2024,18.3079595,42.7545317,-78.8,-10.6,14,552
35:03.2,2/29/2024,18.3079595,42.7545317,-90.9,-11.9,5.8,998
35:03.2,2/29/2024,18.3079594,42.7545317,-90.9,-11.9,4.6,998
35:03.3,2/29/2024,18.3079589,42.7545317,-78.8,-10.6,14.9,552
35:03.3,2/29/2024,18.3079586,42.7545317,-90.9,-11.9,5.1,998
35:03.3,2/29/2024,18.3079583,42.7545317,-78.8,-10.6,14.6,552
35:03.3,2/29/2024,18.3079579,42.7545317,-90.9,-11.9,8.1,998
35:03.3,2/29/2024,18.3079577,42.7545317,-78.8,-10.6,12.6,552
35:03.3,2/29/2024,18.3079572,42.7545317,-78.8,-10.6,13.5,552
35:03.3,2/29/2024,18.3079571,42.7545317,-90.9,-11.9,7.5,998
35:03.3,2/29/2024,18.3079571,42.7545317,-78.8,-10.6,12.4,552
35:03.3,2/29/2024,18.3079564,42.7545317,-90.9,-11.9,5.3,998
35:03.3,2/29/2024,18.3079564,42.7545317,-90.8,-11.8,5.3,998
35:03.4,2/29/2024,18.3079559,42.7545317,-78.8,-10.6,10.5,552
35:03.4,2/29/2024,18.3079556,42.7545317,-90.8,-11.8,5.8,998
35:03.4,2/29/2024,18.3079554,42.7545317,-78.8,-10.6,12.5,552
35:03.4,2/29/2024,18.307955,42.7545317,-90.8,-11.8,6.8,998
35:03.4,2/29/2024,18.3079549,42.7545317,-90.8,-11.8,8.6,998
35:03.4,2/29/2024,18.3079549,42.7545317,-78.8,-10.6,13.5,552
35:03.4,2/29/2024,18.3079549,42.7545317,-78.3,-10.6,13.5,552
35:03.4,2/29/2024,18.3079545,42.7545317,-78.3,-10.6,8.4,552
35:03.4,2/29/2024,18.3079539,42.7545317,-90.8,-11.8,9.3,998
35:03.4,2/29/2024,18.3079537,42.7545317,-90.8,-11.8,5.9,998
35:03.4,2/29/2024,18.3079536,42.7545317,-78.3,-10.6,9.5,552
35:03.5,2/29/2024,18.3079531,42.7545317,-90.8,-11.8,6.5,998
35:03.5,2/29/2024,18.3079527,42.7545317,-78.3,-10.6,10.3,552
35:03.5,2/29/2024,18.3079524,42.7545317,-78.3,-10.6,6.5,552
35:03.5,2/29/2024,18.3079524,42.7545317,-90.8,-11.8,8.5,998
35:03.5,2/29/2024,18.307952,42.7545317,-78.3,-10.6,7.1,552
35:03.5,2/29/2024,18.3079517,42.7545317,-90.8,-11.8,6.5,998
35:03.5,2/29/2024,18.3079517,42.7545317,-90.5,-11.8,6.5,998
35:03.5,2/29/2024,18.3079515,42.7545317,-78.3,-10.6,2.9,552
35:03.5,2/29/2024,18.307951,42.7545317,-90.5,-11.8,5.5,998
35:03.5,2/29/2024,18.3079505,42.7545317,-78.3,-10.6,-0.2,552
35:03.6,2/29/2024,18.3079502,42.7545317,-90.5,-11.8,7,998
35:03.6,2/29/2024,18.3079501,42.7545317,-78.3,-10.6,5.5,552
35:03.6,2/29/2024,18.3079499,42.7545317,-80,-10.9,5.5,552
35:03.6,2/29/2024,18.3079498,42.7545317,-80,-10.9,4.8,552
35:03.6,2/29/2024,18.3079495,42.7545317,-90.5,-11.8,3.4,998
35:03.6,2/29/2024,18.3079495,42.7545317,-90.5,-11.8,7.6,998
35:03.6,2/29/2024,18.3079489,42.7545317,-90.5,-11.8,10.1,998
35:03.6,2/29/2024,18.3079487,42.7545317,-80,-10.9,7.6,552
35:03.6,2/29/2024,18.3079484,42.7545317,-90.5,-11.8,5.8,998
35:03.6,2/29/2024,18.3079482,42.7545317,-80,-10.9,11.4,552
35:03.6,2/29/2024,18.3079478,42.7545317,-90.5,-11.8,7.1,998
35:03.6,2/29/2024,18.3079476,42.7545317,-80,-10.9,12.5,552
35:03.7,2/29/2024,18.3079472,42.7545317,-80,-10.9,10.4,552
35:03.7,2/29/2024,18.3079471,42.7545317,-90.5,-11.8,8.5,998
35:03.7,2/29/2024,18.3079471,42.7545317,-90.9,-11.9,8.5,998
35:03.7,2/29/2024,18.3079467,42.7545317,-80,-10.9,10,552
35:03.7,2/29/2024,18.3079465,42.7545317,-90.9,-11.9,6,998
35:03.7,2/29/2024,18.3079458,42.7545317,-80,-10.9,9.8,552
35:03.7,2/29/2024,18.3079457,42.7545317,-90.9,-11.9,5.7,998
35:03.7,2/29/2024,18.3079457,42.7545317,-80,-10.9,11,552
35:03.7,2/29/2024,18.3079452,42.7545317,-80.1,-10.8,11,552
35:03.7,2/29/2024,18.3079451,42.7545317,-90.9,-11.9,7.7,998
35:03.7,2/29/2024,18.3079446,42.7545317,-80.1,-10.8,11.9,552
35:03.8,2/29/2024,18.3079442,42.7545317,-90.9,-11.9,4.5,998
35:03.8,2/29/2024,18.3079439,42.7545317,-90.9,-11.9,6.1,998
35:03.8,2/29/2024,18.3079439,42.7545317,-80.1,-10.8,10.8,552
35:03.8,2/29/2024,18.3079433,42.7545317,-80.1,-10.8,7.7,552
35:03.8,2/29/2024,18.3079433,42.7545317,-90.9,-11.9,6.5,998
35:03.8,2/29/2024,18.3079427,42.7545317,-80.1,-10.8,10.3,552
35:03.8,2/29/2024,18.3079427,42.7545317,-80.1,-10.8,9.7,552
35:03.8,2/29/2024,18.3079425,42.7545317,-90.9,-11.9,8.7,998
35:03.8,2/29/2024,18.3079425,42.7545317,-90.9,-11.9,6.5,998
35:03.8,2/29/2024,18.3079421,42.7545317,-80.1,-10.8,7.3,552
35:03.8,2/29/2024,18.307942,42.7545317,-90.6,-11.9,6.5,998
35:03.8,2/29/2024,18.3079419,42.7545317,-90.6,-11.9,4.5,998
35:03.9,2/29/2024,18.3079411,42.7545316,-90.6,-11.9,7,998
35:03.9,2/29/2024,18.3079407,42.7545316,-80.1,-10.8,8.9,552
35:03.9,2/29/2024,18.3079405,42.7545316,-90.6,-11.9,6.1,998
35:03.9,2/29/2024,18.3079402,42.7545315,-80.1,-10.8,10.4,552
35:03.9,2/29/2024,18.3079402,42.7545315,-81.5,-10.9,10.4,552
35:03.9,2/29/2024,18.3079399,42.7545315,-90.6,-11.9,7.3,998
35:03.9,2/29/2024,18.3079391,42.7545314,-81.5,-10.9,9.9,552
35:03.9,2/29/2024,18.3079389,42.7545314,-81.5,-10.9,12,552
35:03.9,2/29/2024,18.3079388,42.7545314,-81.5,-10.9,11.2,552
35:03.9,2/29/2024,18.3079384,42.7545313,-90.6,-11.9,6.9,998
35:03.9,2/29/2024,18.3079383,42.7545313,-90.6,-11.9,6,998
35:04.0,2/29/2024,18.3079375,42.7545313,-81.5,-10.9,12.5,552
35:04.0,2/29/2024,18.3079369,42.7545312,-81.5,-10.9,10.3,552
35:04.0,2/29/2024,18.3079368,42.7545312,-91.2,-12,6,998
35:04.0,2/29/2024,18.3079362,42.7545311,-81.5,-10.9,10.3,552
35:04.0,2/29/2024,18.3079362,42.7545311,-81.5,-10.9,11,552
35:04.0,2/29/2024,18.3079356,42.7545311,-91.2,-12,6,998
35:04.0,2/29/2024,18.3079356,42.7545311,-91.2,-12,7.1,998
35:04.0,2/29/2024,18.3079352,42.754531,-81.5,-10.9,10.5,552
35:04.0,2/29/2024,18.3079352,42.754531,-91.2,-12,6.1,998
35:04.0,2/29/2024,18.307935,42.754531,-81.5,-10.9,9.6,552
35:04.0,2/29/2024,18.307935,42.754531,-82,-10.8,9.6,552
35:04.0,2/29/2024,18.3079348,42.754531,-91.2,-12,5.7,998
35:04.0,2/29/2024,18.3079347,42.754531,-91.2,-12,4,998
35:04.0,2/29/2024,18.3079347,42.754531,-82,-10.8,11.1,552
35:04.1,2/29/2024,18.3079336,42.7545309,-82,-10.8,9.8,552
35:04.1,2/29/2024,18.3079335,42.7545309,-91.2,-12,6.2,998
35:04.1,2/29/2024,18.3079328,42.7545308,-82,-10.8,8.7,552
35:04.1,2/29/2024,18.3079324,42.7545307,-91.2,-12,5.5,998
35:04.1,2/29/2024,18.3079322,42.7545307,-82,-10.8,10.2,552
35:04.1,2/29/2024,18.3079315,42.7545306,-82,-10.8,8.2,552
35:04.2,2/29/2024,18.3079309,42.7545306,-82,-10.8,8.7,552
35:04.2,2/29/2024,18.3079308,42.7545306,-82,-10.8,10.7,552
35:04.2,2/29/2024,18.30793,42.7545305,-82,-10.8,9.3,552
35:04.2,2/29/2024,18.3079295,42.7545305,-81.4,-10.8,9.3,552
35:04.2,2/29/2024,18.3079295,42.7545304,-91.2,-12,6.2,998
35:04.2,2/29/2024,18.3079291,42.7545304,-90.2,-12.2,6.2,998
35:04.2,2/29/2024,18.3079289,42.7545304,-81.4,-10.8,11.4,552
35:04.2,2/29/2024,18.3079288,42.7545304,-90.2,-12.2,5.9,998
35:04.2,2/29/2024,18.3079284,42.7545303,-90.2,-12.2,7.4,998
35:04.3,2/29/2024,18.3079279,42.7545303,-81.4,-10.8,10.9,552
35:04.3,2/29/2024,18.3079277,42.7545303,-90.2,-12.2,4.8,998
35:04.3,2/29/2024,18.3079276,42.7545303,-81.4,-10.8,12.1,552
35:04.3,2/29/2024,18.3079271,42.7545302,-81.4,-10.8,10.2,552
35:04.3,2/29/2024,18.3079271,42.7545302,-90.2,-12.2,7.2,998
35:04.3,2/29/2024,18.3079265,42.7545301,-90.2,-12.2,10.1,998
35:04.3,2/29/2024,18.3079264,42.7545301,-81.4,-10.8,9,552
35:04.3,2/29/2024,18.3079261,42.7545301,-81.4,-10.8,9.2,552
35:04.3,2/29/2024,18.3079261,42.7545301,-90.2,-12.2,10.4,998
35:04.3,2/29/2024,18.3079254,42.75453,-90.2,-12.2,9.1,998
35:04.3,2/29/2024,18.3079249,42.75453,-81.4,-10.8,11.6,552
35:04.3,2/29/2024,18.3079248,42.75453,-90.2,-12.2,6.8,998
35:04.4,2/29/2024,18.3079241,42.7545299,-89.2,-11.7,6.8,998
35:04.4,2/29/2024,18.3079241,42.7545299,-81.4,-10.8,9.6,552
35:04.4,2/29/2024,18.3079241,42.7545299,-80.6,-10.7,9.6,552
35:04.4,2/29/2024,18.3079236,42.7545299,-80.6,-10.7,9.6,552
35:04.4,2/29/2024,18.3079235,42.7545299,-89.2,-11.7,7.2,998
35:04.4,2/29/2024,18.3079229,42.7545298,-80.6,-10.7,5.9,552
35:04.4,2/29/2024,18.3079228,42.7545298,-89.2,-11.7,7.9,998
35:04.4,2/29/2024,18.3079226,42.7545298,-89.2,-11.7,8.9,998
35:04.4,2/29/2024,18.3079222,42.7545297,-80.6,-10.7,7.1,552
35:04.4,2/29/2024,18.3079218,42.7545297,-89.2,-11.7,9.3,998
35:04.4,2/29/2024,18.3079217,42.7545297,-80.6,-10.7,2.9,552
35:04.5,2/29/2024,18.3079209,42.7545296,-80.6,-10.7,3.8,552
35:04.5,2/29/2024,18.3079209,42.7545296,-89.2,-11.7,8.2,998
35:04.5,2/29/2024,18.3079207,42.7545296,-89.2,-11.7,8.6,998
35:04.5,2/29/2024,18.3079206,42.7545296,-80.6,-10.7,3.1,552
35:04.5,2/29/2024,18.3079196,42.7545295,-80.6,-10.7,7,552
35:04.5,2/29/2024,18.3079195,42.7545294,-89.2,-11.7,7.9,998
35:04.5,2/29/2024,18.3079188,42.7545294,-89.2,-11.7,5.6,998
35:04.5,2/29/2024,18.3079188,42.7545294,-80.6,-10.7,6.4,552
35:04.5,2/29/2024,18.3079188,42.7545294,-89,-11.7,5.6,998
35:04.5,2/29/2024,18.3079188,42.7545294,-80.4,-10.9,6.4,552
35:04.5,2/29/2024,18.3079186,42.7545294,-80.4,-10.9,4.4,552
35:04.5,2/29/2024,18.3079185,42.7545294,-89,-11.7,5.8,998
35:04.6,2/29/2024,18.3079176,42.7545293,-89,-11.7,7.4,998
35:04.6,2/29/2024,18.3079176,42.7545293,-80.4,-10.9,11.2,552
35:04.6,2/29/2024,18.3079173,42.7545292,-89,-11.7,7.2,998
35:04.6,2/29/2024,18.3079168,42.7545292,-80.4,-10.9,11.5,552
35:04.6,2/29/2024,18.3079161,42.7545291,-89,-11.7,8.4,998
35:04.6,2/29/2024,18.3079161,42.7545291,-80.4,-10.9,13.2,552
35:04.6,2/29/2024,18.3079153,42.754529,-89,-11.7,8.2,998
35:04.6,2/29/2024,18.3079153,42.754529,-80.4,-10.9,13.4,552
35:04.6,2/29/2024,18.3079152,42.754529,-89,-11.7,5.8,998
35:04.6,2/29/2024,18.3079149,42.754529,-80.4,-10.9,9.5,552
35:04.7,2/29/2024,18.3079145,42.7545289,-89,-11.7,7.1,998
35:04.7,2/29/2024,18.3079142,42.7545289,-80.4,-10.9,10.1,552
35:04.7,2/29/2024,18.3079137,42.7545289,-89,-11.7,6.1,998
35:04.7,2/29/2024,18.3079136,42.7545289,-87.9,-11.8,6.1,998
35:04.7,2/29/2024,18.3079136,42.7545289,-80.4,-10.9,9.8,552
35:04.7,2/29/2024,18.3079136,42.7545289,-78.8,-10.9,9.8,552
35:04.7,2/29/2024,18.3079134,42.7545288,-78.8,-10.9,10.2,552
35:04.7,2/29/2024,18.3079133,42.7545288,-87.9,-11.8,7.1,998
35:04.7,2/29/2024,18.3079118,42.7545287,-87.9,-11.8,5.9,998
35:04.7,2/29/2024,18.3079118,42.7545287,-78.8,-10.9,10.4,552
35:04.7,2/29/2024,18.3079115,42.7545287,-87.9,-11.8,6.5,998
35:04.7,2/29/2024,18.3079115,42.7545287,-78.8,-10.9,10.2,552
35:04.8,2/29/2024,18.307911,42.7545286,-87.9,-11.8,8.2,998
35:04.8,2/29/2024,18.3079109,42.7545286,-78.8,-10.9,9.4,552
35:04.8,2/29/2024,18.3079107,42.7545286,-87.9,-11.8,7.4,998
35:04.8,2/29/2024,18.3079102,42.7545285,-78.8,-10.9,10.8,552
35:04.8,2/29/2024,18.30791,42.7545285,-87.9,-11.8,8,998
35:04.8,2/29/2024,18.3079094,42.7545284,-78.8,-10.9,14.6,552
35:04.8,2/29/2024,18.3079093,42.7545284,-87.9,-11.8,10.4,998
35:04.8,2/29/2024,18.3079086,42.7545284,-87.9,-11.8,7.8,998
35:04.8,2/29/2024,18.3079086,42.7545284,-78.8,-10.9,14.1,552
35:04.8,2/29/2024,18.3079084,42.7545283,-78.8,-10.9,17.6,552
35:04.8,2/29/2024,18.3079084,42.7545283,-78.1,-10.8,17.6,552
35:04.9,2/29/2024,18.3079077,42.7545282,-88.3,-11.8,7.8,998
35:04.9,2/29/2024,18.3079077,42.7545282,-78.1,-10.8,14,552
35:04.9,2/29/2024,18.3079076,42.7545282,-88.3,-11.8,9.2,998
35:04.9,2/29/2024,18.3079073,42.7545282,-78.1,-10.8,11.2,552
35:04.9,2/29/2024,18.3079068,42.7545281,-88.3,-11.8,8.2,998
35:04.9,2/29/2024,18.3079057,42.7545279,-88.3,-11.8,9.3,998
35:04.9,2/29/2024,18.3079057,42.7545279,-78.1,-10.8,12.3,552
35:04.9,2/29/2024,18.3079055,42.7545279,-88.3,-11.8,10.2,998
35:04.9,2/29/2024,18.3079046,42.7545277,-88.3,-11.8,8.4,998
35:04.9,2/29/2024,18.3079046,42.7545277,-78.1,-10.8,10.5,552
35:04.9,2/29/2024,18.3079043,42.7545277,-78.1,-10.8,10.5,552
35:05.0,2/29/2024,18.3079037,42.7545276,-88.3,-11.8,5.9,998
35:05.0,2/29/2024,18.3079037,42.7545276,-78.1,-10.8,13.2,552
35:05.0,2/29/2024,18.3079028,42.7545274,-88.3,-11.8,8.4,998
35:05.0,2/29/2024,18.3079027,42.7545274,-78.1,-10.8,11.8,552
35:05.0,2/29/2024,18.3079025,42.7545274,-78.1,-10.8,12.6,552
35:05.0,2/29/2024,18.3079025,42.7545274,-77.7,-10.7,12.6,552
35:05.0,2/29/2024,18.3079019,42.7545273,-88.3,-11.8,8.4,998
35:05.0,2/29/2024,18.3079019,42.7545273,-88.3,-11.8,7.5,998
35:05.0,2/29/2024,18.3079019,42.7545273,-90.2,-12.1,7.5,998
35:05.0,2/29/2024,18.3079019,42.7545273,-77.7,-10.7,12.6,552
35:05.0,2/29/2024,18.3079017,42.7545272,-77.7,-10.7,10.9,552
35:05.0,2/29/2024,18.3079009,42.7545271,-90.2,-12.1,9.5,998
35:05.0,2/29/2024,18.3079005,42.754527,-90.2,-12.1,8.8,998
35:05.1,2/29/2024,18.3078999,42.7545269,-77.7,-10.7,10.9,552
35:05.1,2/29/2024,18.3078998,42.7545269,-90.2,-12.1,6.9,998
35:05.1,2/29/2024,18.3078994,42.7545268,-77.7,-10.7,11,552
35:05.1,2/29/2024,18.3078985,42.7545267,-90.2,-12.1,7.7,998
35:05.1,2/29/2024,18.3078983,42.7545267,-77.7,-10.7,8.3,552
35:05.1,2/29/2024,18.3078975,42.7545265,-90.2,-12.1,7.2,998
35:05.1,2/29/2024,18.3078975,42.7545265,-77.7,-10.7,10.5,552
35:05.1,2/29/2024,18.3078974,42.7545265,-77.7,-10.7,10.5,552
35:05.1,2/29/2024,18.3078966,42.7545264,-90.2,-12.1,6.4,998
35:05.1,2/29/2024,18.3078966,42.7545264,-77.7,-10.7,10.7,552
35:05.1,2/29/2024,18.3078965,42.7545264,-90.2,-12.1,5.9,998
35:05.2,2/29/2024,18.3078957,42.7545262,-90.2,-12.1,8.1,998
35:05.2,2/29/2024,18.3078956,42.7545262,-89.2,-11.8,8.1,998
35:05.2,2/29/2024,18.3078956,42.7545262,-77.7,-10.7,12.5,552
35:05.2,2/29/2024,18.3078954,42.7545262,-77.7,-10.7,12.5,552
35:05.2,2/29/2024,18.3078948,42.7545261,-89.2,-11.8,6.7,998
35:05.2,2/29/2024,18.3078947,42.7545261,-77.7,-10.7,11.6,552
35:05.2,2/29/2024,18.3078944,42.754526,-89.2,-11.8,6.6,998
35:05.2,2/29/2024,18.3078936,42.7545259,-77.7,-10.7,8.8,552
35:05.2,2/29/2024,18.3078931,42.7545258,-77.7,-10.7,12.2,552
35:05.2,2/29/2024,18.3078925,42.7545257,-89.2,-11.8,6.1,998
35:05.2,2/29/2024,18.3078922,42.7545257,-77.7,-10.7,13.5,552
35:05.2,2/29/2024,18.3078921,42.7545256,-89.2,-11.8,8.8,998
35:05.3,2/29/2024,18.3078916,42.7545255,-89.2,-11.8,6.5,998
35:05.3,2/29/2024,18.3078915,42.7545255,-77.7,-10.7,13,552
35:05.3,2/29/2024,18.3078907,42.7545254,-89.2,-11.8,8.4,998
35:05.3,2/29/2024,18.3078907,42.7545254,-77.7,-10.7,12.6,552
35:05.3,2/29/2024,18.3078898,42.7545252,-77.7,-10.7,11.2,552
35:05.3,2/29/2024,18.3078898,42.7545252,-89.2,-11.8,8.5,998
35:05.3,2/29/2024,18.3078897,42.7545252,-89.2,-11.8,9.4,998
35:05.3,2/29/2024,18.3078889,42.7545251,-88.7,-11.5,9.4,998
35:05.3,2/29/2024,18.3078889,42.7545251,-77.7,-10.7,14.2,552
35:05.3,2/29/2024,18.3078889,42.7545251,-88.7,-11.5,6.5,998
35:05.3,2/29/2024,18.3078889,42.7545251,-77.9,-10.7,14.2,552
35:05.4,2/29/2024,18.3078879,42.7545249,-77.9,-10.7,12.9,552
35:05.4,2/29/2024,18.3078875,42.7545249,-77.9,-10.7,11.9,552
35:05.4,2/29/2024,18.3078867,42.7545247,-88.7,-11.5,7.3,998
35:05.4,2/29/2024,18.3078866,42.7545247,-88.7,-11.5,5.6,998
35:05.4,2/29/2024,18.3078866,42.7545247,-77.9,-10.7,11.9,552
35:05.4,2/29/2024,18.3078864,42.7545247,-77.9,-10.7,11.8,552
35:05.4,2/29/2024,18.3078858,42.7545246,-88.7,-11.5,7.2,998
35:05.4,2/29/2024,18.3078853,42.7545245,-88.7,-11.5,5.4,998
35:05.4,2/29/2024,18.3078849,42.7545244,-77.9,-10.7,15.8,552
35:05.4,2/29/2024,18.3078847,42.7545244,-88.7,-11.5,7.1,998
35:05.5,2/29/2024,18.3078839,42.7545243,-77.9,-10.7,14.2,552
35:05.5,2/29/2024,18.3078839,42.7545243,-88.7,-11.5,5.4,998
35:05.5,2/29/2024,18.3078835,42.7545242,-77.9,-10.7,10.6,552
35:05.5,2/29/2024,18.3078829,42.7545241,-77.9,-10.7,10.6,552
35:05.5,2/29/2024,18.3078829,42.7545241,-77.4,-10.6,10.6,552
35:05.5,2/29/2024,18.3078828,42.7545241,-88.7,-11.5,5.6,998
35:05.5,2/29/2024,18.3078827,42.7545241,-89.2,-11.5,5.6,998
35:05.5,2/29/2024,18.3078825,42.754524,-77.4,-10.6,12.7,552
35:05.5,2/29/2024,18.3078821,42.754524,-89.2,-11.5,6.8,998
35:05.5,2/29/2024,18.307881,42.7545238,-89.2,-11.5,9.2,998
35:05.5,2/29/2024,18.307881,42.7545238,-77.4,-10.6,11.1,552
35:05.5,2/29/2024,18.3078805,42.7545237,-89.2,-11.5,6,998
35:05.6,2/29/2024,18.3078798,42.7545236,-89.2,-11.5,7.3,998
35:05.6,2/29/2024,18.3078798,42.7545236,-77.4,-10.6,9.4,552
35:05.6,2/29/2024,18.3078795,42.7545235,-77.4,-10.6,8.3,552
35:05.6,2/29/2024,18.3078794,42.7545235,-89.2,-11.5,7.9,998
35:05.6,2/29/2024,18.3078784,42.7545233,-77.4,-10.6,8.5,552
35:05.6,2/29/2024,18.307878,42.7545233,-89.2,-11.5,6.7,998
35:05.6,2/29/2024,18.3078779,42.7545233,-77.4,-10.6,10.9,552
35:05.6,2/29/2024,18.3078773,42.7545232,-89.2,-11.5,6.8,998
35:05.6,2/29/2024,18.3078771,42.7545231,-77.4,-10.6,9.4,552
35:05.6,2/29/2024,18.3078762,42.754523,-89.2,-11.5,7.7,998
35:05.6,2/29/2024,18.3078762,42.754523,-77.4,-10.6,8.9,552
35:05.6,2/29/2024,18.3078762,42.754523,-90.3,-11.7,7.7,998
35:05.6,2/29/2024,18.3078762,42.754523,-76.9,-10.8,8.9,552
35:05.6,2/29/2024,18.3078761,42.754523,-76.9,-10.8,10.3,552
35:05.7,2/29/2024,18.3078757,42.7545229,-90.3,-11.7,5.1,998
35:05.7,2/29/2024,18.3078751,42.7545228,-90.3,-11.7,6.7,998
35:05.7,2/29/2024,18.3078748,42.7545227,-76.9,-10.8,15,552
35:05.7,2/29/2024,18.3078739,42.7545226,-90.3,-11.7,10,998
35:05.7,2/29/2024,18.3078739,42.7545226,-76.9,-10.8,11.3,552
35:05.7,2/29/2024,18.307873,42.7545224,-90.3,-11.7,7,998
35:05.7,2/29/2024,18.307873,42.7545224,-76.9,-10.8,12.9,552
35:05.7,2/29/2024,18.3078728,42.7545224,-76.9,-10.8,12.2,552
35:05.7,2/29/2024,18.3078725,42.7545224,-90.3,-11.7,7.4,998
35:05.8,2/29/2024,18.3078719,42.7545223,-76.9,-10.8,12.8,552
35:05.8,2/29/2024,18.3078717,42.7545222,-90.3,-11.7,6.7,998
35:05.8,2/29/2024,18.3078714,42.7545222,-76.9,-10.8,10.7,552
35:05.8,2/29/2024,18.3078704,42.754522,-90.3,-11.7,9.8,998
35:05.8,2/29/2024,18.3078704,42.754522,-76.9,-10.8,14.7,552
35:05.8,2/29/2024,18.3078702,42.754522,-90.3,-11.7,10.6,998
35:05.8,2/29/2024,18.30787,42.7545219,-75.9,-10.7,14.7,552
35:05.8,2/29/2024,18.3078695,42.7545219,-90,-11.7,10.6,998
35:05.8,2/29/2024,18.3078694,42.7545218,-90,-11.7,6.6,998
35:05.8,2/29/2024,18.3078691,42.7545218,-75.9,-10.7,18.5,552
35:05.8,2/29/2024,18.3078683,42.7545217,-90,-11.7,6.2,998
35:05.8,2/29/2024,18.3078683,42.7545217,-75.9,-10.7,16.7,552
35:05.9,2/29/2024,18.3078677,42.7545216,-90,-11.7,7,998
35:05.9,2/29/2024,18.3078671,42.7545215,-75.9,-10.7,13.9,552
35:05.9,2/29/2024,18.3078667,42.7545214,-90,-11.7,9,998
35:05.9,2/29/2024,18.3078667,42.7545214,-75.9,-10.7,17.2,552
35:05.9,2/29/2024,18.3078658,42.7545213,-90,-11.7,6,998
35:05.9,2/29/2024,18.3078658,42.7545213,-75.9,-10.7,18.1,552
35:05.9,2/29/2024,18.3078657,42.7545212,-75.9,-10.7,15,552
35:05.9,2/29/2024,18.3078657,42.7545212,-90,-11.7,5.9,998
35:05.9,2/29/2024,18.3078642,42.754521,-75.9,-10.7,13.4,552
35:05.9,2/29/2024,18.3078642,42.754521,-90,-11.7,5.7,998
35:06.0,2/29/2024,18.3078633,42.7545209,-75.9,-10.7,17.6,552
35:06.0,2/29/2024,18.3078633,42.7545209,-75.3,-10.6,17.6,552
35:06.0,2/29/2024,18.3078631,42.7545208,-90,-11.7,7.9,998
35:06.0,2/29/2024,18.3078631,42.7545208,-89.8,-12.1,7.9,998
35:06.0,2/29/2024,18.3078627,42.7545208,-75.3,-10.6,16.5,552
35:06.0,2/29/2024,18.3078619,42.7545206,-89.8,-12.1,5.9,998
35:06.0,2/29/2024,18.3078619,42.7545206,-75.3,-10.6,16.6,552
35:06.0,2/29/2024,18.3078618,42.7545206,-89.8,-12.1,5.9,998
35:06.0,2/29/2024,18.3078617,42.7545206,-89.8,-12.1,4.4,998
35:06.0,2/29/2024,18.3078608,42.7545205,-89.8,-12.1,4.5,998
35:06.0,2/29/2024,18.3078608,42.7545205,-75.3,-10.6,16.6,552
35:06.0,2/29/2024,18.3078608,42.7545205,-75.3,-10.6,17.1,552
35:06.1,2/29/2024,18.3078596,42.7545203,-89.8,-12.1,4.2,998
35:06.1,2/29/2024,18.3078596,42.7545203,-75.3,-10.6,13.9,552
35:06.1,2/29/2024,18.3078591,42.7545202,-75.3,-10.6,13.7,552
35:06.1,2/29/2024,18.3078582,42.75452,-89.8,-12.1,4.1,998
35:06.1,2/29/2024,18.3078582,42.75452,-75.3,-10.6,15.7,552
35:06.1,2/29/2024,18.3078581,42.75452,-89.8,-12.1,4.7,998
35:06.1,2/29/2024,18.3078578,42.75452,-89.8,-12.1,5.6,998
35:06.1,2/29/2024,18.3078574,42.7545199,-75.3,-10.6,10.4,552
35:06.1,2/29/2024,18.3078567,42.7545198,-89.8,-12.1,5.6,998
35:06.1,2/29/2024,18.3078566,42.7545198,-88.5,-12.3,5.6,998
35:06.1,2/29/2024,18.3078566,42.7545198,-75.3,-10.6,10.2,552
35:06.1,2/29/2024,18.3078566,42.7545198,-75.7,-10.6,10.2,552
35:06.1,2/29/2024,18.3078561,42.7545197,-75.7,-10.6,11.2,552
35:06.2,2/29/2024,18.3078552,42.7545196,-88.5,-12.3,5.5,998
